,Country Code,Country Name,Type of Mortality,Gender,Diseas,Unit,Year,Mortality Rate
1190,BG,Bulgaria,Total,F,TOTAL,Rate,2019,262.59
1191,BG,Bulgaria,Total,F,TOTAL,Rate,2020,335.19
1192,BG,Bulgaria,Total,F,TOTAL,Rate,2021,464.3
1193,BG,Bulgaria,Total,F,TOTAL,Rate,2022,296.72
1194,CH,Switzerland,Total,F,TOTAL,Rate,2012,130.34
1195,CH,Switzerland,Total,F,TOTAL,Rate,2013,127.83
1196,CH,Switzerland,Total,F,TOTAL,Rate,2014,125.01
1197,CH,Switzerland,Total,F,TOTAL,Rate,2015,121.5
1198,CH,Switzerland,Total,F,TOTAL,Rate,2016,120.26
1199,CH,Switzerland,Total,F,TOTAL,Rate,2017,117.85
1200,CH,Switzerland,Total,F,TOTAL,Rate,2018,119.16
1201,CH,Switzerland,Total,F,TOTAL,Rate,2019,114.7
1202,CH,Switzerland,Total,F,TOTAL,Rate,2020,117.44
1203,CH,Switzerland,Total,F,TOTAL,Rate,2021,114.94
1204,CH,Switzerland,Total,F,TOTAL,Rate,2022,113.19
1205,CY,Cyprus,Total,F,TOTAL,Rate,2012,117.3
1206,CY,Cyprus,Total,F,TOTAL,Rate,2013,108.93
1207,CY,Cyprus,Total,F,TOTAL,Rate,2014,117.65
1208,CY,Cyprus,Total,F,TOTAL,Rate,2015,126.02
1209,CY,Cyprus,Total,F,TOTAL,Rate,2016,109.75
1210,CY,Cyprus,Total,F,TOTAL,Rate,2017,107.19
1211,CY,Cyprus,Total,F,TOTAL,Rate,2018,117.18
1212,CY,Cyprus,Total,F,TOTAL,Rate,2019,113.36
1213,CY,Cyprus,Total,F,TOTAL,Rate,2020,113.54
1214,CY,Cyprus,Total,F,TOTAL,Rate,2021,143.85
1215,CY,Cyprus,Total,F,TOTAL,Rate,2022,125.66
1216,CZ,Czechia,Total,F,TOTAL,Rate,2012,229.05
1217,CZ,Czechia,Total,F,TOTAL,Rate,2013,229.78
1218,CZ,Czechia,Total,F,TOTAL,Rate,2014,208.38
1219,CZ,Czechia,Total,F,TOTAL,Rate,2015,214.24
1220,CZ,Czechia,Total,F,TOTAL,Rate,2016,202.19
1221,CZ,Czechia,Total,F,TOTAL,Rate,2017,204.33
1222,CZ,Czechia,Total,F,TOTAL,Rate,2018,200.62
1223,CZ,Czechia,Total,F,TOTAL,Rate,2019,194.46
1224,CZ,Czechia,Total,F,TOTAL,Rate,2020,212.56
1225,CZ,Czechia,Total,F,TOTAL,Rate,2021,261.15
1226,CZ,Czechia,Total,F,TOTAL,Rate,2022,195.29
1227,DE,Germany,Total,F,TOTAL,Rate,2012,171.48
1228,DE,Germany,Total,F,TOTAL,Rate,2013,174.01
1229,DE,Germany,Total,F,TOTAL,Rate,2014,166.63
1230,DE,Germany,Total,F,TOTAL,Rate,2015,172.15
1231,DE,Germany,Total,F,TOTAL,Rate,2016,169.95
1232,DE,Germany,Total,F,TOTAL,Rate,2017,168.64
1233,DE,Germany,Total,F,TOTAL,Rate,2018,169.34
1234,DE,Germany,Total,F,TOTAL,Rate,2019,162.47
1235,DE,Germany,Total,F,TOTAL,Rate,2020,165.1
1236,DE,Germany,Total,F,TOTAL,Rate,2021,173.86
1237,DE,Germany,Total,F,TOTAL,Rate,2022,174.69
1238,DK,Denmark,Total,F,TOTAL,Rate,2012,212.69
1239,DK,Denmark,Total,F,TOTAL,Rate,2013,196.18
1240,DK,Denmark,Total,F,TOTAL,Rate,2014,195.04
1241,DK,Denmark,Total,F,TOTAL,Rate,2015,189.98
1242,DK,Denmark,Total,F,TOTAL,Rate,2016,185.81
1243,DK,Denmark,Total,F,TOTAL,Rate,2017,176.4
1244,DK,Denmark,Total,F,TOTAL,Rate,2018,175.45
1245,DK,Denmark,Total,F,TOTAL,Rate,2019,167.62
1246,DK,Denmark,Total,F,TOTAL,Rate,2020,162.64
1247,DK,Denmark,Total,F,TOTAL,Rate,2021,166.09
1248,DK,Denmark,Total,F,TOTAL,Rate,2022,162.85
1249,EE,Estonia,Total,F,TOTAL,Rate,2012,250.4
1250,EE,Estonia,Total,F,TOTAL,Rate,2013,244.68
1251,EE,Estonia,Total,F,TOTAL,Rate,2014,234.48
1252,EE,Estonia,Total,F,TOTAL,Rate,2015,232.89
1253,EE,Estonia,Total,F,TOTAL,Rate,2016,226.07
1254,EE,Estonia,Total,F,TOTAL,Rate,2017,209.1
1255,EE,Estonia,Total,F,TOTAL,Rate,2018,216.64
1256,EE,Estonia,Total,F,TOTAL,Rate,2019,197.3
1257,EE,Estonia,Total,F,TOTAL,Rate,2020,203.59
1258,EE,Estonia,Total,F,TOTAL,Rate,2021,250.84
1259,EE,Estonia,Total,F,TOTAL,Rate,2022,217.3
1260,EL,Greece,Total,F,TOTAL,Rate,2012,142.73
1261,EL,Greece,Total,F,TOTAL,Rate,2013,140.86
1262,EL,Greece,Total,F,TOTAL,Rate,2014,136.46
1263,EL,Greece,Total,F,TOTAL,Rate,2015,140.2
1264,EL,Greece,Total,F,TOTAL,Rate,2016,140.67
1265,EL,Greece,Total,F,TOTAL,Rate,2017,140.86
1266,EL,Greece,Total,F,TOTAL,Rate,2018,136.45
1267,EL,Greece,Total,F,TOTAL,Rate,2019,137.78
1268,EL,Greece,Total,F,TOTAL,Rate,2020,147.26
1269,EL,Greece,Total,F,TOTAL,Rate,2021,181.64
1270,EL,Greece,Total,F,TOTAL,Rate,2022,156.9
1271,ES,Spain,Total,F,TOTAL,Rate,2012,113.08
1272,ES,Spain,Total,F,TOTAL,Rate,2013,113.76
1273,ES,Spain,Total,F,TOTAL,Rate,2014,110.07
1274,ES,Spain,Total,F,TOTAL,Rate,2015,110.71
1275,ES,Spain,Total,F,TOTAL,Rate,2016,109.0
1276,ES,Spain,Total,F,TOTAL,Rate,2017,108.46
1277,ES,Spain,Total,F,TOTAL,Rate,2018,107.28
1278,ES,Spain,Total,F,TOTAL,Rate,2019,104.89
1279,ES,Spain,Total,F,TOTAL,Rate,2020,124.8
1280,ES,Spain,Total,F,TOTAL,Rate,2021,118.55
1281,ES,Spain,Total,F,TOTAL,Rate,2022,116.62
1282,EU27_2020,European Union - 27 countries (from 2020),Total,F,TOTAL,Rate,2012,179.77
1283,EU27_2020,European Union - 27 countries (from 2020),Total,F,TOTAL,Rate,2013,176.1
1284,EU27_2020,European Union - 27 countries (from 2020),Total,F,TOTAL,Rate,2014,170.66
1285,EU27_2020,European Union - 27 countries (from 2020),Total,F,TOTAL,Rate,2015,172.25
1286,EU27_2020,European Union - 27 countries (from 2020),Total,F,TOTAL,Rate,2016,168.3
1287,EU27_2020,European Union - 27 countries (from 2020),Total,F,TOTAL,Rate,2017,167.31
1288,EU27_2020,European Union - 27 countries (from 2020),Total,F,TOTAL,Rate,2018,165.39
1289,EU27_2020,European Union - 27 countries (from 2020),Total,F,TOTAL,Rate,2019,161.46
1290,EU27_2020,European Union - 27 countries (from 2020),Total,F,TOTAL,Rate,2020,177.81
1291,EU27_2020,European Union - 27 countries (from 2020),Total,F,TOTAL,Rate,2021,196.5
1292,EU27_2020,European Union - 27 countries (from 2020),Total,F,TOTAL,Rate,2022,171.71
1293,EU28,European Union - 28 countries (2013-2020),Total,F,TOTAL,Rate,2012,181.21
1294,EU28,European Union - 28 countries (2013-2020),Total,F,TOTAL,Rate,2013,177.45
1295,EU28,European Union - 28 countries (2013-2020),Total,F,TOTAL,Rate,2014,172.56
1296,EU28,European Union - 28 countries (2013-2020),Total,F,TOTAL,Rate,2015,174.16
1297,EU28,European Union - 28 countries (2013-2020),Total,F,TOTAL,Rate,2016,170.99
1298,EU28,European Union - 28 countries (2013-2020),Total,F,TOTAL,Rate,2017,169.56
1299,FI,Finland,Total,F,TOTAL,Rate,2012,162.55
1300,FI,Finland,Total,F,TOTAL,Rate,2013,154.17
1301,FI,Finland,Total,F,TOTAL,Rate,2014,148.47
1302,FI,Finland,Total,F,TOTAL,Rate,2015,144.83
1303,FI,Finland,Total,F,TOTAL,Rate,2016,147.55
1304,FI,Finland,Total,F,TOTAL,Rate,2017,147.58
1305,FI,Finland,Total,F,TOTAL,Rate,2018,143.1
1306,FI,Finland,Total,F,TOTAL,Rate,2019,140.62
1307,FI,Finland,Total,F,TOTAL,Rate,2020,142.0
1308,FI,Finland,Total,F,TOTAL,Rate,2021,142.19
1309,FI,Finland,Total,F,TOTAL,Rate,2022,151.23
1310,FR,France,Total,F,TOTAL,Rate,2012,130.55
1311,FR,France,Total,F,TOTAL,Rate,2013,128.8
1312,FR,France,Total,F,TOTAL,Rate,2014,126.71
1313,FR,France,Total,F,TOTAL,Rate,2015,126.12
1314,FR,France,Total,F,TOTAL,Rate,2016,125.76
1315,FR,France,Total,F,TOTAL,Rate,2017,126.08
1316,FR,France,Total,F,TOTAL,Rate,2018,123.54
1317,FR,France,Total,F,TOTAL,Rate,2019,123.45
1318,FR,France,Total,F,TOTAL,Rate,2020,131.6
1319,FR,France,Total,F,TOTAL,Rate,2021,134.34
1320,FR,France,Total,F,TOTAL,Rate,2022,131.52
1321,HR,Croatia,Total,F,TOTAL,Rate,2012,239.96
1322,HR,Croatia,Total,F,TOTAL,Rate,2013,231.6
1323,HR,Croatia,Total,F,TOTAL,Rate,2014,233.96
1324,HR,Croatia,Total,F,TOTAL,Rate,2015,242.6
1325,HR,Croatia,Total,F,TOTAL,Rate,2016,222.88
1326,HR,Croatia,Total,F,TOTAL,Rate,2017,224.83
1327,HR,Croatia,Total,F,TOTAL,Rate,2018,221.54
1328,HR,Croatia,Total,F,TOTAL,Rate,2019,214.83
1329,HR,Croatia,Total,F,TOTAL,Rate,2020,234.64
1330,HR,Croatia,Total,F,TOTAL,Rate,2021,277.15
1331,HR,Croatia,Total,F,TOTAL,Rate,2022,231.36
1332,HU,Hungary,Total,F,TOTAL,Rate,2012,349.06
1333,HU,Hungary,Total,F,TOTAL,Rate,2013,335.53
1334,HU,Hungary,Total,F,TOTAL,Rate,2014,332.25
1335,HU,Hungary,Total,F,TOTAL,Rate,2015,342.37
1336,HU,Hungary,Total,F,TOTAL,Rate,2016,319.16
1337,HU,Hungary,Total,F,TOTAL,Rate,2017,328.88
1338,HU,Hungary,Total,F,TOTAL,Rate,2018,320.01
1339,HU,Hungary,Total,F,TOTAL,Rate,2019,316.95
1340,HU,Hungary,Total,F,TOTAL,Rate,2020,345.26
1341,HU,Hungary,Total,F,TOTAL,Rate,2021,423.72
1342,HU,Hungary,Total,F,TOTAL,Rate,2022,335.17
1343,IE,Ireland,Total,F,TOTAL,Rate,2012,176.45
1344,IE,Ireland,Total,F,TOTAL,Rate,2013,172.64
1345,IE,Ireland,Total,F,TOTAL,Rate,2014,176.1
1346,IE,Ireland,Total,F,TOTAL,Rate,2015,167.51
1347,IE,Ireland,Total,F,TOTAL,Rate,2016,169.5
1348,IE,Ireland,Total,F,TOTAL,Rate,2017,155.08
1349,IE,Ireland,Total,F,TOTAL,Rate,2018,158.4
1350,IE,Ireland,Total,F,TOTAL,Rate,2019,150.32
1351,IE,Ireland,Total,F,TOTAL,Rate,2020,162.5
1352,IE,Ireland,Total,F,TOTAL,Rate,2021,163.21
1353,IE,Ireland,Total,F,TOTAL,Rate,2022,155.93
1354,IS,Iceland,Total,F,TOTAL,Rate,2012,164.55
1355,IS,Iceland,Total,F,TOTAL,Rate,2013,168.56
1356,IS,Iceland,Total,F,TOTAL,Rate,2014,147.07
1357,IS,Iceland,Total,F,TOTAL,Rate,2015,166.26
1358,IS,Iceland,Total,F,TOTAL,Rate,2016,161.33
1359,IS,Iceland,Total,F,TOTAL,Rate,2017,125.03
1360,IS,Iceland,Total,F,TOTAL,Rate,2018,137.13
1361,IS,Iceland,Total,F,TOTAL,Rate,2019,137.81
1362,IS,Iceland,Total,F,TOTAL,Rate,2020,139.64
1363,IS,Iceland,Total,F,TOTAL,Rate,2021,137.82
1364,IS,Iceland,Total,F,TOTAL,Rate,2022,147.13
1365,IT,Italy,Total,F,TOTAL,Rate,2012,134.04
1366,IT,Italy,Total,F,TOTAL,Rate,2013,128.02
1367,IT,Italy,Total,F,TOTAL,Rate,2014,125.07
1368,IT,Italy,Total,F,TOTAL,Rate,2015,127.68
1369,IT,Italy,Total,F,TOTAL,Rate,2016,122.48
1370,IT,Italy,Total,F,TOTAL,Rate,2017,122.71
1371,IT,Italy,Total,F,TOTAL,Rate,2018,119.23
1372,IT,Italy,Total,F,TOTAL,Rate,2019,116.22
1373,IT,Italy,Total,F,TOTAL,Rate,2020,133.52
1374,IT,Italy,Total,F,TOTAL,Rate,2021,134.04
1375,IT,Italy,Total,F,TOTAL,Rate,2022,124.81
1376,LI,Liechtenstein,Total,F,TOTAL,Rate,2012,118.3
1377,LI,Liechtenstein,Total,F,TOTAL,Rate,2013,198.02
1378,LI,Liechtenstein,Total,F,TOTAL,Rate,2014,131.35
1379,LI,Liechtenstein,Total,F,TOTAL,Rate,2015,132.21
1380,LI,Liechtenstein,Total,F,TOTAL,Rate,2016,190.83
1381,LI,Liechtenstein,Total,F,TOTAL,Rate,2017,104.51
1382,LI,Liechtenstein,Total,F,TOTAL,Rate,2018,99.83
1383,LI,Liechtenstein,Total,F,TOTAL,Rate,2019,125.98
1384,LI,Liechtenstein,Total,F,TOTAL,Rate,2020,133.2
1385,LI,Liechtenstein,Total,F,TOTAL,Rate,2021,90.56
1386,LI,Liechtenstein,Total,F,TOTAL,Rate,2022,114.24
1387,LT,Lithuania,Total,F,TOTAL,Rate,2012,318.97
1388,LT,Lithuania,Total,F,TOTAL,Rate,2013,310.8
1389,LT,Lithuania,Total,F,TOTAL,Rate,2014,294.78
1390,LT,Lithuania,Total,F,TOTAL,Rate,2015,301.75
1391,LT,Lithuania,Total,F,TOTAL,Rate,2016,291.96
1392,LT,Lithuania,Total,F,TOTAL,Rate,2017,271.37
1393,LT,Lithuania,Total,F,TOTAL,Rate,2018,261.4
1394,LT,Lithuania,Total,F,TOTAL,Rate,2019,257.98
1395,LT,Lithuania,Total,F,TOTAL,Rate,2020,295.16
1396,LT,Lithuania,Total,F,TOTAL,Rate,2021,340.62
1397,LT,Lithuania,Total,F,TOTAL,Rate,2022,277.3
1398,LU,Luxembourg,Total,F,TOTAL,Rate,2012,157.99
1399,LU,Luxembourg,Total,F,TOTAL,Rate,2013,169.37
1400,LU,Luxembourg,Total,F,TOTAL,Rate,2014,140.64
1401,LU,Luxembourg,Total,F,TOTAL,Rate,2015,155.99
1402,LU,Luxembourg,Total,F,TOTAL,Rate,2016,149.79
1403,LU,Luxembourg,Total,F,TOTAL,Rate,2017,146.77
1404,LU,Luxembourg,Total,F,TOTAL,Rate,2018,139.24
1405,LU,Luxembourg,Total,F,TOTAL,Rate,2019,126.02
1406,LU,Luxembourg,Total,F,TOTAL,Rate,2020,133.13
1407,LU,Luxembourg,Total,F,TOTAL,Rate,2021,136.79
1408,LU,Luxembourg,Total,F,TOTAL,Rate,2022,129.89
1409,LV,Latvia,Total,F,TOTAL,Rate,2012,337.99
1410,LV,Latvia,Total,F,TOTAL,Rate,2013,343.06
1411,LV,Latvia,Total,F,TOTAL,Rate,2014,312.09
1412,LV,Latvia,Total,F,TOTAL,Rate,2015,318.64
1413,LV,Latvia,Total,F,TOTAL,Rate,2016,305.3
1414,LV,Latvia,Total,F,TOTAL,Rate,2017,297.07
1415,LV,Latvia,Total,F,TOTAL,Rate,2018,301.59
1416,LV,Latvia,Total,F,TOTAL,Rate,2019,281.52
1417,LV,Latvia,Total,F,TOTAL,Rate,2020,280.04
1418,LV,Latvia,Total,F,TOTAL,Rate,2021,376.29
1419,LV,Latvia,Total,F,TOTAL,Rate,2022,307.25
1420,MT,Malta,Total,F,TOTAL,Rate,2012,167.44
1421,MT,Malta,Total,F,TOTAL,Rate,2013,141.88
1422,MT,Malta,Total,F,TOTAL,Rate,2014,145.24
1423,MT,Malta,Total,F,TOTAL,Rate,2015,140.81
1424,MT,Malta,Total,F,TOTAL,Rate,2016,150.23
1425,MT,Malta,Total,F,TOTAL,Rate,2017,145.66
1426,MT,Malta,Total,F,TOTAL,Rate,2018,133.69
1427,MT,Malta,Total,F,TOTAL,Rate,2019,135.44
1428,MT,Malta,Total,F,TOTAL,Rate,2020,133.92
1429,MT,Malta,Total,F,TOTAL,Rate,2021,149.54
1430,MT,Malta,Total,F,TOTAL,Rate,2022,138.38
1431,NL,Netherlands,Total,F,TOTAL,Rate,2012,178.28
1432,NL,Netherlands,Total,F,TOTAL,Rate,2013,170.65
1433,NL,Netherlands,Total,F,TOTAL,Rate,2014,165.85
1434,NL,Netherlands,Total,F,TOTAL,Rate,2015,171.43
1435,NL,Netherlands,Total,F,TOTAL,Rate,2016,170.7
1436,NL,Netherlands,Total,F,TOTAL,Rate,2017,159.96
1437,NL,Netherlands,Total,F,TOTAL,Rate,2018,161.87
1438,NL,Netherlands,Total,F,TOTAL,Rate,2019,157.9
1439,NL,Netherlands,Total,F,TOTAL,Rate,2020,165.16
1440,NL,Netherlands,Total,F,TOTAL,Rate,2021,171.72
1441,NL,Netherlands,Total,F,TOTAL,Rate,2022,162.39
1442,NO,Norway,Total,F,TOTAL,Rate,2012,161.98
1443,NO,Norway,Total,F,TOTAL,Rate,2013,161.86
1444,NO,Norway,Total,F,TOTAL,Rate,2014,152.09
1445,NO,Norway,Total,F,TOTAL,Rate,2015,146.88
1446,NO,Norway,Total,F,TOTAL,Rate,2016,150.39
1447,NO,Norway,Total,F,TOTAL,Rate,2017,145.53
1448,NO,Norway,Total,F,TOTAL,Rate,2018,140.98
1449,NO,Norway,Total,F,TOTAL,Rate,2019,138.0
1450,NO,Norway,Total,F,TOTAL,Rate,2020,136.44
1451,NO,Norway,Total,F,TOTAL,Rate,2021,132.81
1452,NO,Norway,Total,F,TOTAL,Rate,2022,139.89
1453,PL,Poland,Total,F,TOTAL,Rate,2012,232.27
1454,PL,Poland,Total,F,TOTAL,Rate,2013,228.35
1455,PL,Poland,Total,F,TOTAL,Rate,2014,216.5
1456,PL,Poland,Total,F,TOTAL,Rate,2015,213.77
1457,PL,Poland,Total,F,TOTAL,Rate,2016,211.89
1458,PL,Poland,Total,F,TOTAL,Rate,2017,216.46
1459,PL,Poland,Total,F,TOTAL,Rate,2018,217.56
1460,PL,Poland,Total,F,TOTAL,Rate,2019,216.0
1461,PL,Poland,Total,F,TOTAL,Rate,2020,252.23
1462,PL,Poland,Total,F,TOTAL,Rate,2021,299.52
1463,PL,Poland,Total,F,TOTAL,Rate,2022,234.23
1464,PT,Portugal,Total,F,TOTAL,Rate,2012,144.27
1465,PT,Portugal,Total,F,TOTAL,Rate,2013,139.75
1466,PT,Portugal,Total,F,TOTAL,Rate,2014,138.74
1467,PT,Portugal,Total,F,TOTAL,Rate,2015,139.36
1468,PT,Portugal,Total,F,TOTAL,Rate,2016,138.52
1469,PT,Portugal,Total,F,TOTAL,Rate,2017,134.93
1470,PT,Portugal,Total,F,TOTAL,Rate,2018,129.72
1471,PT,Portugal,Total,F,TOTAL,Rate,2019,128.38
1472,PT,Portugal,Total,F,TOTAL,Rate,2020,132.19
1473,PT,Portugal,Total,F,TOTAL,Rate,2021,137.96
1474,PT,Portugal,Total,F,TOTAL,Rate,2022,128.82
1475,RO,Romania,Total,F,TOTAL,Rate,2012,357.68
1476,RO,Romania,Total,F,TOTAL,Rate,2013,342.97
1477,RO,Romania,Total,F,TOTAL,Rate,2014,337.51
1478,RO,Romania,Total,F,TOTAL,Rate,2015,331.78
1479,RO,Romania,Total,F,TOTAL,Rate,2016,328.31
1480,RO,Romania,Total,F,TOTAL,Rate,2017,323.13
1481,RO,Romania,Total,F,TOTAL,Rate,2018,320.05
1482,RO,Romania,Total,F,TOTAL,Rate,2019,308.81
1483,RO,Romania,Total,F,TOTAL,Rate,2020,366.53
1484,RO,Romania,Total,F,TOTAL,Rate,2021,454.04
1485,RO,Romania,Total,F,TOTAL,Rate,2022,312.28
1486,RS,Serbia,Total,F,TOTAL,Rate,2012,305.39
1487,RS,Serbia,Total,F,TOTAL,Rate,2013,290.73
1488,RS,Serbia,Total,F,TOTAL,Rate,2014,282.42
1489,RS,Serbia,Total,F,TOTAL,Rate,2015,296.25
1490,RS,Serbia,Total,F,TOTAL,Rate,2016,288.65
1491,RS,Serbia,Total,F,TOTAL,Rate,2017,290.62
1492,RS,Serbia,Total,F,TOTAL,Rate,2018,284.53
1493,RS,Serbia,Total,F,TOTAL,Rate,2019,279.07
1494,RS,Serbia,Total,F,TOTAL,Rate,2020,333.07
1495,RS,Serbia,Total,F,TOTAL,Rate,2021,430.7
1496,RS,Serbia,Total,F,TOTAL,Rate,2022,311.12
1497,SE,Sweden,Total,F,TOTAL,Rate,2012,155.1
1498,SE,Sweden,Total,F,TOTAL,Rate,2013,155.72
1499,SE,Sweden,Total,F,TOTAL,Rate,2014,151.97
1500,SE,Sweden,Total,F,TOTAL,Rate,2015,147.86
1501,SE,Sweden,Total,F,TOTAL,Rate,2016,147.17
1502,SE,Sweden,Total,F,TOTAL,Rate,2017,146.24
1503,SE,Sweden,Total,F,TOTAL,Rate,2018,144.59
1504,SE,Sweden,Total,F,TOTAL,Rate,2019,134.36
1505,SE,Sweden,Total,F,TOTAL,Rate,2020,140.39
1506,SE,Sweden,Total,F,TOTAL,Rate,2021,135.42
1507,SE,Sweden,Total,F,TOTAL,Rate,2022,132.36
1508,SI,Slovenia,Total,F,TOTAL,Rate,2012,180.63
1509,SI,Slovenia,Total,F,TOTAL,Rate,2013,172.34
1510,SI,Slovenia,Total,F,TOTAL,Rate,2014,165.48
1511,SI,Slovenia,Total,F,TOTAL,Rate,2015,171.74
1512,SI,Slovenia,Total,F,TOTAL,Rate,2016,151.9
1513,SI,Slovenia,Total,F,TOTAL,Rate,2017,162.94
1514,SI,Slovenia,Total,F,TOTAL,Rate,2018,156.17
1515,SI,Slovenia,Total,F,TOTAL,Rate,2019,148.72
1516,SI,Slovenia,Total,F,TOTAL,Rate,2020,162.81
1517,SI,Slovenia,Total,F,TOTAL,Rate,2021,167.93
1518,SI,Slovenia,Total,F,TOTAL,Rate,2022,157.75
1519,SK,Slovakia,Total,F,TOTAL,Rate,2012,274.44
1520,SK,Slovakia,Total,F,TOTAL,Rate,2013,266.9
1521,SK,Slovakia,Total,F,TOTAL,Rate,2014,254.73
1522,SK,Slovakia,Total,F,TOTAL,Rate,2015,260.17
1523,SK,Slovakia,Total,F,TOTAL,Rate,2016,249.46
1524,SK,Slovakia,Total,F,TOTAL,Rate,2017,252.58
1525,SK,Slovakia,Total,F,TOTAL,Rate,2018,246.19
1526,SK,Slovakia,Total,F,TOTAL,Rate,2019,236.11
1527,SK,Slovakia,Total,F,TOTAL,Rate,2020,261.16
1528,SK,Slovakia,Total,F,TOTAL,Rate,2021,370.42
1529,SK,Slovakia,Total,F,TOTAL,Rate,2022,253.65
1530,TR,Türkiye,Total,F,TOTAL,Rate,2012,200.79
1531,TR,Türkiye,Total,F,TOTAL,Rate,2013,226.05
1532,TR,Türkiye,Total,F,TOTAL,Rate,2014,226.08
1533,TR,Türkiye,Total,F,TOTAL,Rate,2015,221.11
1534,TR,Türkiye,Total,F,TOTAL,Rate,2016,220.5
1535,TR,Türkiye,Total,F,TOTAL,Rate,2017,209.26
1536,TR,Türkiye,Total,F,TOTAL,Rate,2018,204.14
1537,TR,Türkiye,Total,F,TOTAL,Rate,2019,189.71
1538,TR,Türkiye,Total,F,TOTAL,Rate,2020,235.69
1539,TR,Türkiye,Total,F,TOTAL,Rate,2021,272.58
1540,TR,Türkiye,Total,F,TOTAL,Rate,2022,207.26
1541,UK,United Kingdom,Total,F,TOTAL,Rate,2012,192.28
1542,UK,United Kingdom,Total,F,TOTAL,Rate,2013,187.7
1543,UK,United Kingdom,Total,F,TOTAL,Rate,2014,186.66
1544,UK,United Kingdom,Total,F,TOTAL,Rate,2015,187.95
1545,UK,United Kingdom,Total,F,TOTAL,Rate,2016,190.28
1546,UK,United Kingdom,Total,F,TOTAL,Rate,2017,185.56
1547,UK,United Kingdom,Total,F,TOTAL,Rate,2018,184.78
1548,AT,Austria,Total,M,TOTAL,Rate,2012,343.73
1549,AT,Austria,Total,M,TOTAL,Rate,2013,337.95
1550,AT,Austria,Total,M,TOTAL,Rate,2014,328.75
1551,AT,Austria,Total,M,TOTAL,Rate,2015,334.96
1552,AT,Austria,Total,M,TOTAL,Rate,2016,321.82
1553,AT,Austria,Total,M,TOTAL,Rate,2017,315.0
1554,AT,Austria,Total,M,TOTAL,Rate,2018,313.37
1555,AT,Austria,Total,M,TOTAL,Rate,2019,297.76
1556,AT,Austria,Total,M,TOTAL,Rate,2020,317.77
1557,AT,Austria,Total,M,TOTAL,Rate,2021,329.17
1558,AT,Austria,Total,M,TOTAL,Rate,2022,314.25
1559,BE,Belgium,Total,M,TOTAL,Rate,2012,333.73
1560,BE,Belgium,Total,M,TOTAL,Rate,2013,327.16
1561,BE,Belgium,Total,M,TOTAL,Rate,2014,310.8
1562,BE,Belgium,Total,M,TOTAL,Rate,2015,304.43
1563,BE,Belgium,Total,M,TOTAL,Rate,2016,296.23
1564,BE,Belgium,Total,M,TOTAL,Rate,2017,284.64
1565,BE,Belgium,Total,M,TOTAL,Rate,2018,276.59
1566,BE,Belgium,Total,M,TOTAL,Rate,2019,265.16
1567,BE,Belgium,Total,M,TOTAL,Rate,2020,310.06
1568,BE,Belgium,Total,M,TOTAL,Rate,2021,291.34
1569,BE,Belgium,Total,M,TOTAL,Rate,2022,272.44
1570,BG,Bulgaria,Total,M,TOTAL,Rate,2012,627.05
1571,BG,Bulgaria,Total,M,TOTAL,Rate,2013,627.28
1572,BG,Bulgaria,Total,M,TOTAL,Rate,2014,634.64
1573,BG,Bulgaria,Total,M,TOTAL,Rate,2015,634.01
1574,BG,Bulgaria,Total,M,TOTAL,Rate,2016,615.19
1575,BG,Bulgaria,Total,M,TOTAL,Rate,2017,603.05
1576,BG,Bulgaria,Total,M,TOTAL,Rate,2018,596.33
1577,BG,Bulgaria,Total,M,TOTAL,Rate,2019,605.08
1578,BG,Bulgaria,Total,M,TOTAL,Rate,2020,759.87
1579,BG,Bulgaria,Total,M,TOTAL,Rate,2021,946.65
1580,BG,Bulgaria,Total,M,TOTAL,Rate,2022,677.52
1581,CH,Switzerland,Total,M,TOTAL,Rate,2012,237.2
1582,CH,Switzerland,Total,M,TOTAL,Rate,2013,233.27
1583,CH,Switzerland,Total,M,TOTAL,Rate,2014,221.63
1584,CH,Switzerland,Total,M,TOTAL,Rate,2015,225.81
1585,CH,Switzerland,Total,M,TOTAL,Rate,2016,209.52
1586,CH,Switzerland,Total,M,TOTAL,Rate,2017,206.72
1587,CH,Switzerland,Total,M,TOTAL,Rate,2018,202.79
1588,CH,Switzerland,Total,M,TOTAL,Rate,2019,194.8
1589,CH,Switzerland,Total,M,TOTAL,Rate,2020,214.51
1590,CH,Switzerland,Total,M,TOTAL,Rate,2021,209.72
1591,CH,Switzerland,Total,M,TOTAL,Rate,2022,195.31
1592,CY,Cyprus,Total,M,TOTAL,Rate,2012,282.5
1593,CY,Cyprus,Total,M,TOTAL,Rate,2013,260.84
1594,CY,Cyprus,Total,M,TOTAL,Rate,2014,251.33
1595,CY,Cyprus,Total,M,TOTAL,Rate,2015,258.39
1596,CY,Cyprus,Total,M,TOTAL,Rate,2016,236.97
1597,CY,Cyprus,Total,M,TOTAL,Rate,2017,269.49
1598,CY,Cyprus,Total,M,TOTAL,Rate,2018,253.42
1599,CY,Cyprus,Total,M,TOTAL,Rate,2019,244.52
1600,CY,Cyprus,Total,M,TOTAL,Rate,2020,257.05
1601,CY,Cyprus,Total,M,TOTAL,Rate,2021,296.01
1602,CY,Cyprus,Total,M,TOTAL,Rate,2022,266.63
1603,CZ,Czechia,Total,M,TOTAL,Rate,2012,519.46
